tweet_id,create_time,create_date_time,content,user_id,nickname,username,replyCount,retweetCount,likeCount,quoteCount,conversation_id,retweetedTweet_id,quotedTweet_id,replyedTweet_id,at_count
1994450252649074775,1764348969,2025-11-28 16:56:09+00:00,"@prajdabre 1. Will lead to decrease of review quality most likely (too many positive reviews...)

3. What is an issue with that? Why decent paper should not be accepted?

6. Benefit is not clear...",230469852,Maxim Panov,maxim_panov,0,0,0,0,1994411767590707233,,,1994411767590707233,1
1994335844279418880,1764321692,2025-11-28 09:21:32+00:00,"I checked OpenReview again, and currently, reviewers can only reply, but cannot modify any part of the review itself, especially the score.",1025331400109477889,MikaStars★,MikaStars39,1,0,7,0,1994223981101248960,,,1994223981101248960,0
1994231403513340202,1764296792,2025-11-28 02:26:32+00:00,@MikaStars39 Seriously??? Just spent hours coding new experiments the reviewers asked for 😅 Would this be probably just a temporary freeze?,1587981954464419840,Benhao Huang,huskydogewoof,3,0,12,0,1994223981101248960,,,1994223981101248960,1
1994244999790186806,1764300033,2025-11-28 03:20:33+00:00,@MikaStars39 Probably is temporary (maybe a bug or something to prevent problems due to the recent events). @iclr_conf,70266887,Heitor Rapela,HeitorRapela,1,0,4,0,1994223981101248960,,,1994223981101248960,2
1994243700721856902,1764299724,2025-11-28 03:15:24+00:00,"@MikaStars39 it was never fair to begin with.

@iclr_conf  will just cancel this year's conference pinning the OpenReview leak",1602604322201960448,sevendaystogløry,nishantsh2002,1,0,3,0,1994223981101248960,,,1994223981101248960,2
1994273601030377788,1764306852,2025-11-28 05:14:12+00:00,@MikaStars39 NO reviewer has responded to my rebuttal. It is unfair😅😅😅😅😅😅😅😅😅😅,1987217856334077954,swang123,swang980404,0,0,1,0,1994223981101248960,,,1994223981101248960,1
1994247539110105469,1764300639,2025-11-28 03:30:39+00:00,@Meow_Meejaw meowgical,1429430412087005189,Falldelion,falldelion,0,0,1,0,1994151234484461743,,,1994151234484461743,1
1994159765576966457,1764279712,2025-11-27 21:41:52+00:00,@hbouammar Don't tell me you you care about this 😁,1594288019753914370,Davide Tateo,davide_tateo,1,0,1,0,1994150614117568775,,,1994150614117568775,1
1994498433814839689,1764360457,2025-11-28 20:07:37+00:00,@zizhpan aren’t their names already on the paper?,807257752775065601,Gajesh,gajesh,0,0,1,0,1994272164707766644,,,1994272164707766644,1
1994495054967443864,1764359651,2025-11-28 19:54:11+00:00,@zizhpan We need Kar98K,1863217241644486656,ZijianZhangNLP@UMN,ZijianZhangNLP,0,0,4,0,1994272164707766644,,,1994272164707766644,1
1994322608809037959,1764318537,2025-11-28 08:28:57+00:00,@zizhpan the ICLR conference is just everyone speedrunning their 2024 backlog while networking in hallways,730343549905063936,robertus,rtheoryxyz,0,0,1,0,1994272164707766644,,,1994272164707766644,1
1994524212674068736,1764366603,2025-11-28 21:50:03+00:00,@zizhpan 🤣🤣🤣🤣,1862841405384859649,lala laal,lalalaal193830,0,0,0,0,1994272164707766644,,,1994272164707766644,1
1994478393715560764,1764355679,2025-11-28 18:47:59+00:00,@zizhpan 🤣,187125522,Vikram Jamwal,jamwalvikram,0,0,0,0,1994272164707766644,,,1994272164707766644,1
1994380197123268977,1764332267,2025-11-28 12:17:47+00:00,@zizhpan NeurIPS will be lit Are you guys planning to present anything?,1724070962902028288,IronRed | SandHive,IronRedSandHive,0,0,0,0,1994272164707766644,,,1994272164707766644,1
1994218920228573520,1764293816,2025-11-28 01:36:56+00:00,@BlackHC the dude is very famous now on Chinese social media. he also just raised his scores after identity got revealed.,856551186727550980,Jifan Zhang,jifan_zhang,0,0,41,0,1994211684609675772,,,1994211684609675772,1
1994447163250938310,1764348233,2025-11-28 16:43:53+00:00,@BlackHC And what about the harassment/doxing that will inevitably follow? The best thing the community can do is move on.,1071061173896916993,Sjoerd van Steenkiste,vansteenkiste_s,0,0,0,0,1994211684609675772,,,1994211684609675772,1
1994220254302457970,1764294134,2025-11-28 01:42:14+00:00,@BlackHC Who is “who is adam”? 👈,1161851244614340608,harvie,harvie_z_z_w,1,0,13,0,1994211684609675772,,,1994211684609675772,1
1994263073775874354,1764304343,2025-11-28 04:32:23+00:00,@BlackHC already on GitHub,1026897597716471808,Frank,akeener_rogue,1,0,3,0,1994211684609675772,,,1994211684609675772,1
1994228264118677624,1764296043,2025-11-28 02:14:03+00:00,@BlackHC some things just can't be undone. Make it a LLM-as-a-reviewer benchmark for the sake of the future conferences. they will be honored and remembered.😅,1851387600545988608,yang yang,yangyang1056945,0,0,2,0,1994211684609675772,,,1994211684609675772,1
1994409410223865996,1764339232,2025-11-28 14:13:52+00:00,@BlackHC sharing curated weakness/benchmark datasets is underrated for democratizing quality feedback. much harder to game metrics when everyone's working with the same scrutinized problems,730343549905063936,robertus,rtheoryxyz,0,0,1,0,1994211684609675772,,,1994211684609675772,1
1994336096142995786,1764321752,2025-11-28 09:22:32+00:00,@BlackHC https://t.co/dSL0bGX7dm,1716786471733202944,dinmkel jiame,DJiame11170,0,0,0,0,1994211684609675772,,,1994211684609675772,1
1995359340618756415,1764565713,2025-12-01 05:08:33+00:00,@lukOlejnik Ahora sabré si Reviewer 2 me odiaba de verdad. Estos bugs sí que ponen emoción en la revisión científica. 🤖,1728911637489258497,Alejandro López,naturetech_A,0,0,0,0,1995253939680452695,,,1995253939680452695,1
1994216580914295083,1764293258,2025-11-28 01:27:38+00:00,@BoWang87 How so?,1637885143,Rishi Sonthalia,RishiSonthalia,0,0,0,0,1994213979254644739,,,1994213979254644739,1
1994128986344182213,1764272374,2025-11-27 19:39:34+00:00,@MattNiessner Arxiv killed the double-blind review process years ago.,1339504910812000256,Chris Offner,chrisoffner3d,2,1,30,0,1994128137379082633,,,1994128137379082633,1
1994149218441920647,1764277197,2025-11-27 20:59:57+00:00,"@MattNiessner This cycle, I would urge the Area Chairs to take greater responsibility in ensuring fair evaluations. After this incident, some unfairly downgraded papers may have their scores corrected, while some genuinely weak papers might be inflated under pressure.",2866139748,Pan He,BestSonnyPanH,3,1,5,0,1994128137379082633,,,1994128137379082633,1
1994395366154981505,1764335884,2025-11-28 13:18:04+00:00,"@MattNiessner Lot of drama this year with ICLR.. AI generated reviews, AI generated papers and now this data breach..",1128347028268781569,Rohit Bharadwaj,rohit901,0,0,4,0,1994128137379082633,,,1994128137379082633,1
2000165032118931960,1765711479,2025-12-14 11:24:39+00:00,@MattNiessner Could you help me spread this message so that more people can see it?,1825844099922145280,Ethan,IANOk1JDUL47475,0,0,0,0,1994128137379082633,,,1994128137379082633,1
1994204888201396328,1764290470,2025-11-28 00:41:10+00:00,@MattNiessner Abolish double-blind and single-blind. They cause more harm than good.,1777748427759108097,GUT-AI Foundation — AI/acc,GUT_AI_F,0,0,0,0,1994128137379082633,,,1994128137379082633,1
1998076445630050370,1765213521,2025-12-08 17:05:21+00:00,"@MattNiessner Great advice! Staying focused on the feedback itself, rather than the reviewer, really helps keep the process constructive and spares a lot of long-term grudges.",1942679468121939968,Anika Magnaud,ammanuscripts,0,0,0,0,1994128137379082633,,,1994128137379082633,1
2000164788467548450,1765711421,2025-12-14 11:23:41+00:00,"@MattNiessner Mr. Musk, I have a business plan that I hope you can take a look at. I believe you will like it. Please everyone, help me by liking, sharing, commenting, and supporting me. Your casual help can greatly increase the chances of success and create a miracle. 
@elonmusk",1825844099922145280,Ethan,IANOk1JDUL47475,0,0,0,0,1994128137379082633,,,1994128137379082633,2
1994108301077090801,1764267442,2025-11-27 18:17:22+00:00,"@sainingxie Conferences should be abandoned. We should make a new publication system: LLMs as judges for the first round, and human experts select 100 papers per year. Conferences should just be parties to connect people.",1183636456595607557,Bing Xu,bingxu_,3,0,23,0,1994105917529575718,,,1994105917529575718,1
1994112523415826480,1764268449,2025-11-27 18:34:09+00:00,"@sainingxie The conference review system seems to be in an accelerated collapse. Perhaps the future of genuine academic exchange and validation platforms will shift to social media (X/Red Note/Slack/WeChat groups), followed by industrial scaling, and finally, validation by time.",1603783176425725952,Yuwei Niu,purshow04,0,0,14,0,1994105917529575718,,,1994105917529575718,1
1994107802365906951,1764267323,2025-11-27 18:15:23+00:00,@sainingxie doesn’t this demand a reform of the current inefficient peer review paradigm?,1431554571785031683,Chryseis Liu,chryseis_liu,0,0,7,0,1994105917529575718,,,1994105917529575718,1
1994136778228592675,1764274231,2025-11-27 20:10:31+00:00,@sainingxie This was my first ICLR submission ... and I must say that I'm not impressed.  There may not be a second.,1744429511926829056,ארי,ry4335127356065,0,0,3,0,1994105917529575718,,,1994105917529575718,1
1994314743927144654,1764316662,2025-11-28 07:57:42+00:00,"@sainingxie Separate ""industry"" and ""exploratory"" innovation tracks; the first requires large-scale application, the second prioritizes novelty and boundary expansion.",1818092038598135809,David_Rocky,DavidRocky2035,0,0,1,0,1994105917529575718,,,1994105917529575718,1
1994128555970801744,1764272271,2025-11-27 19:37:51+00:00,@sainingxie Time to start considering alternatives.,1951052460031963136,Reviewer3,reviewer3com,0,0,0,0,1994105917529575718,,,1994105917529575718,1
1994553970879336640,1764373698,2025-11-28 23:48:18+00:00,@sainingxie this is really concerning. the peer review system relies so much on trust and anonymity. hoping the community can come together and handle this responsibly,1969308573311377408,Mohsin Mustafa | AI Engineer & Founder,mohsinmust64577,0,0,0,0,1994105917529575718,,,1994105917529575718,1
1994633721429795276,1764392712,2025-11-29 05:05:12+00:00,@sainingxie Change is needed.,719625437182324736,student 🇨🇳,sf9801705496,0,0,0,0,1994105917529575718,,,1994105917529575718,1
1996654229612904722,1764874439,2025-12-04 18:53:59+00:00,@0x_Cryptoyang truth without exposure feels impossible until it’s not,1452253787440226306,Ines Fritsch,vinhle29531063,0,0,1,0,1994229393992962199,,,1994229393992962199,1
1996585324777271691,1764858010,2025-12-04 14:20:10+00:00,@0x_Cryptoyang math never lies,1600721694758273024,Châu🩵,Bao_Chau99,0,0,0,0,1994229393992962199,,,1994229393992962199,1
1996892996483318073,1764931365,2025-12-05 10:42:45+00:00,@0x_Cryptoyang truth is cleaner when math holds it,1713181670965133312,Sung Ji,Conception79507,0,0,0,0,1994229393992962199,,,1994229393992962199,1
1996651208422183008,1764873718,2025-12-04 18:41:58+00:00,@0x_Cryptoyang Proof without noise is the real flex in a trustless world,155449587,Jayeon Choi,nature312,0,0,0,0,1994229393992962199,,,1994229393992962199,1
1994562246106911218,1764375671,2025-11-29 00:21:11+00:00,"@0x_Cryptoyang zk vibes keep the chaos out, anon",2435927858,Anita,AnitaZimmel,0,0,0,0,1994229393992962199,,,1994229393992962199,1
1995271321387978902,1764544728,2025-11-30 23:18:48+00:00,@0x_Cryptoyang pure signal in pure chaos anon,537109469,玄元,cnbjh90,0,0,0,0,1994229393992962199,,,1994229393992962199,1
1994669818965103086,1764401318,2025-11-29 07:28:38+00:00,@0x_Cryptoyang chaos just makes the math taste sweeter anon,1156957398734495747,oraclee.btc 🧠,oraclee_xyz,0,0,0,0,1994229393992962199,,,1994229393992962199,1
1995877097030779390,1764689156,2025-12-02 15:25:56+00:00,"@0x_Cryptoyang 少点噪音,多点证明才是未来吧 anon",389042728,Paulo,SPaulopsr,0,0,0,0,1994229393992962199,,,1994229393992962199,1
1995276317743608080,1764545919,2025-11-30 23:38:39+00:00,@0x_Cryptoyang zk hides the noise perfectly,337285416,Bruno,_l_Loading,0,0,0,0,1994229393992962199,,,1994229393992962199,1
1996670168400122308,1764878239,2025-12-04 19:57:19+00:00,@0x_Cryptoyang GM legend 💚,1430483763012595713,Xora_pussy Ⓜ️Ⓜ️T | 🌊RIVER,SangPham200598,0,0,0,0,1994229393992962199,,,1994229393992962199,1
1994451698748694838,1764349314,2025-11-28 17:01:54+00:00,@hdarshane it was growing notoriously useless before this,1816016743762124800,davinci,leothecurious,1,0,1,0,1994420106601152540,,,1994420106601152540,1
1994158097397317935,1764279314,2025-11-27 21:35:14+00:00,@Jiaqi_Ma_ An efficient second order method ! https://t.co/JTUdirD116,1587981954464419840,Benhao Huang,huskydogewoof,0,0,2,0,1994131302388519138,,,1994131302388519138,1
1994237363468554259,1764298213,2025-11-28 02:50:13+00:00,"https://t.co/PO1dLMMqYe

Exactly what I thought about here. Most works can be fairly judged if there is proper discussion among the AC and reviewers. I often try to initiate one when I serve as the reviewer, but now with possibly 100+ papers reviewed, I haven’t encountered another reviewer who does this, because they are not incentivised to do so.",1656322283621711875,Henry Zhong,henryzhongsc,0,0,2,0,1994131302388519138,,,1994131302388519138,1
1994302391173435586,1764313717,2025-11-28 07:08:37+00:00,"@kylelostat Tough feedback? Filter, don't flee.",2655622874,Isaac,IsaacDrgn,0,0,0,0,1994135360222437832,,,1994135360222437832,1
1994160447210353082,1764279874,2025-11-27 21:44:34+00:00,@yo_ehara ARRにも(昔のrollingでも)見えそうです... rejectionを付けたことあるので、自分の判断は正しかったと思っていますが、それでも今は非常に不安になっています,1682616778177019905,Hakaze Cho / Yufeng Zhao,yfZhao495,0,0,0,0,1994153251776712981,,,1994153251776712981,1
1995431723035947355,1764582970,2025-12-01 09:56:10+00:00,論文査読者の身元情報が漏洩。AI分野の学会などに影響 - PC Watch https://t.co/u6irkK4nnO,15193667,matiere*,matiere,0,0,0,0,1995431595562692825,,,1995431595562692825,0
1994775286336934193,1764426464,2025-11-29 14:27:44+00:00,"In another submission that I had for a journal earlier this year, some of the reviewers commented that the related works section was lacking more context, which I definitely agree to and helped me revise it to be much better, and then they suggested a list of papers to check in this area. They were an author in almost all of them, I can’t make claims on that because most of them were actually relevant, but is this normal?",1920801625783803904,Shady,ShadyAlii0,0,0,0,0,1994774363812376928,,,1994774363812376928,0
1994243961884442892,1764299786,2025-11-28 03:16:26+00:00,"@Besteuler In some sense, it could be seen as either a revolution or a disaster.😅",2866139748,Pan He,BestSonnyPanH,0,0,2,0,1994241297494786371,,,1994241297494786371,1
1994445770234155355,1764347901,2025-11-28 16:38:21+00:00,@Besteuler I guess the review quality for the coming ICML will be very high😆,618657764,Tim Xiao,TimZXiao,0,0,1,0,1994241297494786371,,,1994241297494786371,1
1994814585329865178,1764435833,2025-11-29 17:03:53+00:00,@papercopilot Thanks for your service!,1483945570595127298,Wenhao Chai,wenhaocha1,0,0,3,0,1994512574000631942,,,1994512574000631942,1
1994302867491164358,1764313830,2025-11-28 07:10:30+00:00,@ruilong_li people will remember the reviewers who rejected their paper and could retaliate in some sort of ways later😅,879115184458969089,Hongsuk Benjamin Choi,redstone_hong,1,0,5,0,1994301404392116281,,,1994301404392116281,1
1994307838647390604,1764315015,2025-11-28 07:30:15+00:00,"Also, if a paper comes from famous researchers/groups, especially if the authors are senior and potentially hold the power to affect junior reviewers' careers --- then the junior reviewers would hesitate to criticize, even if the paper has major flaws from their point of view.
I suppose no one would like to be at a ""Oh man, I've been very negative to my interviewer/boss/funding assessor's paper, I'm screwed"" position.",842765835102044160,Prime (Shengqu) Cai,prime_cai,1,0,8,0,1994301404392116281,,,1994301404392116281,1
1994480761844764965,1764356243,2025-11-28 18:57:23+00:00,"@ruilong_li Agree. Post the review process, both parties should be revealed. Or none at all.",187125522,Vikram Jamwal,jamwalvikram,0,0,0,0,1994301404392116281,,,1994301404392116281,1
1994439704884965704,1764346455,2025-11-28 16:14:15+00:00,@FanqingMengAI 那熟人包作弊,859734181588328448,Taiqiang Wu,wu_taiqiang,1,0,0,0,1994336497625890929,,,1994336497625890929,1
1994392916840890600,1764335300,2025-11-28 13:08:20+00:00,@windx0303 Can’t tell if this is research or guerrilla warfare,1809023553553248259,Hamza El Alaoui,helalaou,0,0,1,0,1994114834003329193,,,1994114834003329193,1
1994300362447024408,1764313233,2025-11-28 07:00:33+00:00,@ChenhaoTan is it time to let go of double blind?,1595078727683035137,Siddhant Agarwal,Siddhant_62,1,0,1,0,1994122838740226326,,,1994122838740226326,1
1994587853578477687,1764381776,2025-11-29 02:02:56+00:00,@cocoweixu fam why sabotage progress?,2655622874,Isaac,IsaacDrgn,0,0,0,0,1994425496000430138,,,1994425496000430138,1
1994457757387202813,1764350759,2025-11-28 17:25:59+00:00,@cocoweixu OpenReview's quick fix for the ICLR data leak is appreciated.,1962061010849697792,Min Chon Chi,MinChonChiSF,0,0,0,0,1994425496000430138,,,1994425496000430138,1
1994198235976454518,1764288884,2025-11-28 00:14:44+00:00,@shokimlms 人身安全のために警戒中のICLR査読者です,1682616778177019905,Hakaze Cho / Yufeng Zhao,yfZhao495,1,0,0,0,1994184062815146060,,,1994184062815146060,1
1994149818684596386,1764277340,2025-11-27 21:02:20+00:00,"@DennisSoemers oh no, I will get it down. I was hoping they notice and report it or so :)",1364749022,Haitham Bou Ammar,hbouammar,0,0,1,0,1994148372102705465,,,1994149599704175050,1
1994150114739552692,1764277411,2025-11-27 21:03:31+00:00,@DennisSoemers I also plan to report the github.,1364749022,Haitham Bou Ammar,hbouammar,1,0,0,0,1994148372102705465,,,1994149599704175050,1
1994366911845683289,1764329099,2025-11-28 11:24:59+00:00,@m2saxon Security lapse could happen with a  private reviewing platform too. Not a good reason against open reviewing,1073974163704958976,Ahmad Beirami,abeirami,1,1,7,0,1994119299909501434,,,1994119299909501434,1
1994741090977812651,1764418311,2025-11-29 12:11:51+00:00,@rohitrango Road rage,99581347,François Fleuret,francoisfleuret,1,0,1,0,1994734474798797003,,,1994734474798797003,1
1994123572164620485,1764271083,2025-11-27 19:18:03+00:00,@itay__nakash https://t.co/REgbU7IVTq,1799855277258272768,Shelly Golan,Shelly_Golan1,0,0,1,0,1994123070420996591,,,1994123070420996591,1
1994725102462677054,1764414499,2025-11-29 11:08:19+00:00,"@DamienTeney Bug hunters as reviewers in the future, would be wild or nah?",129893797,CAZ | BingX,fromcaz,0,0,0,0,1994723911968460912,,,1994723911968460912,1
1994753794458927281,1764421339,2025-11-29 13:02:19+00:00,@DamienTeney i am curious for how long this bug was around?,1041794770174205955,Rabeeh Karimi,KarimiRabeeh,0,0,0,0,1994723911968460912,,,1994723911968460912,1
1995100527798214684,1764504007,2025-11-30 12:00:07+00:00,@JFPuget Wait who's really at fault? Seen this blame game play out before - usually messy on both sides.,2655622874,Isaac,IsaacDrgn,2,0,0,0,1995031282838114577,,,1995031282838114577,1
1995193605733105918,1764526199,2025-11-30 18:09:59+00:00,@JFPuget ICLR has placed OpenReview in a difficult position by... *checks notes* using OpenReview?,1618116703996502016,Max Spero,max_spero_,0,1,6,0,1995031282838114577,,,1995031282838114577,1
1995095307227447468,1764502762,2025-11-30 11:39:22+00:00,"seen some people saying that  OpenReview received a heads-up a few days after the start of rebuttals, if that’s true and they did not notify the program chairs, surely. Otherwise the ICLR response made the whole thing much more nuclear than it had to be and they should own up to it",1928877850372829184,Ed25518,Ed25518,0,0,3,0,1995031282838114577,,,1995031282838114577,1
1995152166252929053,1764516319,2025-11-30 15:25:19+00:00,"@JFPuget You either do the job properly, or you don't do the job.  No one gets brownie points for a half-assed volunteer position.",1744429511926829056,ארי,ry4335127356065,0,1,1,0,1995031282838114577,,,1995031282838114577,1
1995154319063294048,1764516832,2025-11-30 15:33:52+00:00,@JFPuget ICLR just gets called “I Can Locate Reviewer” out of nowhere actually.,1235727692286136320,Pu Cao,PuCao_BUPT,0,0,0,0,1995031282838114577,,,1995031282838114577,1
1995556997283152370,1764612838,2025-12-01 18:13:58+00:00,"@JFPuget This is the classic platform builder's dilemma. You can build a fortress, but you can't control how your clients manage their own data. The blame game is rarely that simple.",1995028842633920512,Priya Sharma,Codequeenpriya,0,0,0,0,1995031282838114577,,,1995031282838114577,1
1995203632766345484,1764528589,2025-11-30 18:49:49+00:00,@KrzakalaF Security vulnerabilities happen even to well-run systems. OpenReview has successfully managed peer review for major conferences for years and patched this within an hour. It's better to  focus on improving infrastructure rather than assigning blame.,128172086,Tanmoy Mukherjee,langer_han,0,0,8,0,1995072269211820448,,,1995072269211820448,1
1995219359854432512,1764532339,2025-11-30 19:52:19+00:00,"@KrzakalaF “Otherwise you shouldn’t run it” 

Then who will? You will donate 2mill per year out of your own pocket?",1547950209501523968,Mathieu Tuli,TuliMathieu,0,0,4,0,1995072269211820448,,,1995072269211820448,1
1995053338585678282,1764492756,2025-11-30 08:52:36+00:00,@yo_ehara 一部個人で出しているかもしれませんが、OpenReviewはスポンサーがいるので毎年資金を一定額確保しているという意味かと思います https://t.co/5cs3LBfa80,1231998355972096000,Yoshitomo Matsubara,yoshitomo_cs,0,0,2,0,1995002743560573189,,,1995002743560573189,1
1994588303782547712,1764381883,2025-11-29 02:04:43+00:00,"I don't usually use my anon account to discuss AI community issues, at least not directly. But I don't have a real face account. And I do think this needs to be said, as this solution is punishing students, submitters, and to some extent reviewers for OR's fuck up.",1314959941,Will I Am - e/acc,SouthernWintrs,0,0,1,0,1994587860914303245,,,1994587860914303245,0
1994445331711316330,1764347796,2025-11-28 16:36:36+00:00,Some enterprising reviewers noticed this and took it upon themselves to make their score updates explicit in edits to the comments they've left in the discussion. https://t.co/qG6stprE93,1125849026308575239,Stella Biderman,BlancheMinerva,1,0,9,0,1994445325109432580,,,1994445325109432580,0
1994472864179970448,1764354360,2025-11-28 18:26:00+00:00,"@BlancheMinerva You wouldn't really need rampant collusion, or even any direct communication. Any junior reviewer assigned to a bigshot's paper would feel unable to let a reject stand. They'd be risking their career.",1633935674855522305,generatorman,generatorman_ai,0,0,0,0,1994445325109432580,,,1994445325109432580,1
1994452310513123555,1764349460,2025-11-28 17:04:20+00:00,@LChoshen @yoavgo It's almost like they... DON'T EXPECT ACs TO READ THE PAPERs?,1341998694900641793,Aviv Tamar,AvivTamar1,0,0,1,0,1994170212094980382,,,1994427720693076005,2
1994443206604300405,1764347290,2025-11-28 16:28:10+00:00,@yoavgo https://t.co/ao7w6pocyB,1006797311593377792,Leshem (Legend) Choshen 🤖🤗 @NeurIPS,LChoshen,0,0,0,0,1994170212094980382,,,1994427720693076005,1
1994256724966940986,1764302829,2025-11-28 04:07:09+00:00,"@dana_arad4 @yoavgo it's a unique opportunity to look at biases that arise from reviewing not really being blind anymore (arxiv). you can quite easily look at things like network homophily (in a graph where nodes are individuals and edges are ""writing a positive review"")",86293812,Gal Yona,_galyo,1,0,8,0,1994170212094980382,,,1994247104076669298,2
1994252483787432106,1764301818,2025-11-28 03:50:18+00:00,"And that's the problem here, since the leak is so large scale that everyone (even who is not author/reviewer... can find the leaked data easily) have access to those data (some ppl upload 10k submissions' author + reviewer to public site)

if those threatening things or misconduct things is anonymous you CAN""T ensure it is from author at all.",1393765529127514115,琥珀青葉@KohakuLab,KBlueleaf,1,0,9,0,1994203500054483339,,,1994252124625215500,1
1994325876834459786,1764319316,2025-11-28 08:41:56+00:00,@akeener_rogue @thaoshibe Does it matter in this case?,230469852,Maxim Panov,maxim_panov,1,0,5,0,1994203500054483339,,,1994250648519627087,2
1994340178886901821,1764322726,2025-11-28 09:38:46+00:00,"@akeener_rogue @thaoshibe Ah yes, because that definitely warrants such a reaction...",1153039555647483904,Nicolas Dewolf,NicoWolf16,1,0,4,0,1994203500054483339,,,1994250648519627087,2
1994342706185744549,1764323328,2025-11-28 09:48:48+00:00,@akeener_rogue @thaoshibe Doesn’t matter 😅 not excused,1863422688351629312,Jack Shiels,shiels_ai,1,0,3,0,1994203500054483339,,,1994250648519627087,2
1994350462804320595,1764325178,2025-11-28 10:19:38+00:00,"@thaoshibe He should be my THIRD reference

But I only can prove TWO

THREE TEACHERS of the same university ending TOTALLY SPEECHLESS ( or worst )

The university still is not checking my work

END",1214124315953651719,Camarada Beijing🏘️📜,Fistroman1,0,0,0,0,1994203500054483339,,,1994350156863447159,1
1994125875483406758,1764271632,2025-11-27 19:27:12+00:00,"@sekoumarkaba I only advocate for irresponsible reviewers that are confirmed by the ICLR committee. Like those fully generated by LLM.
All the other reviews should still be anonymous",857425243043905536,Jiaxuan You,youjiaxuan,2,0,16,0,1994123748698427621,,,1994125437480685986,1
1994128914416062579,1764272356,2025-11-27 19:39:16+00:00,"@sekoumarkaba @youjiaxuan Critical is okay. It’s more of reviewers who make demonstrably false statements, and don’t acknowledge them even when pointed out. These reviewer names should be made public.",3790241668,Keegan Kang,keegan_kang,0,0,0,0,1994123748698427621,,,1994125437480685986,2
1994244956215484464,1764300023,2025-11-28 03:20:23+00:00,"@henryzhongsc This is a good proposal, but could be complicated as well. I personally feel revealing my reviewer/AC status is not a big deal. People weren't comfortable with ICLR releasing author info when a paper is rejected - None of other ML conferences did that - but turns out to be fine",857425243043905536,Jiaxuan You,youjiaxuan,1,0,0,0,1994123748698427621,,,1994198978116899172,1
1994130492573229406,1764272733,2025-11-27 19:45:33+00:00,@dgudovskiy Make sense,857425243043905536,Jiaxuan You,youjiaxuan,0,0,0,0,1994123748698427621,,,1994129473801998557,1
1994134575199703224,1764273706,2025-11-27 20:01:46+00:00,@youjiaxuan Best of all program committee don’t need to go through all the effort to deanonymize reviewers so greater chance of modification being accepted.,3790241668,Keegan Kang,keegan_kang,0,0,0,0,1994123748698427621,,,1994133533561077861,1
1994258679835525310,1764303295,2025-11-28 04:14:55+00:00,@kuanhaoh_ @youjiaxuan Smart move! Will incentivize them to strive for excellence while being responsible too :),1730211603386073088,CatGod,CatGodSandHive,0,0,0,0,1994123748698427621,,,1994253089256137038,2
1994327535610446246,1764319711,2025-11-28 08:48:31+00:00,"@wdonsong 开出来了吗? Who's Adam , mental health ,和 40个questions 都等着🙊",18824096,西乔 XiQiao,recatm,1,0,15,0,1994167071459233793,,,1994292351737712973,1
1994257328116277611,1764302973,2025-11-28 04:09:33+00:00,@frank_uid https://t.co/CCXln8OscL,18824096,西乔 XiQiao,recatm,0,1,42,0,1994167071459233793,,,1994257005830443148,1
1994245527848828980,1764300159,2025-11-28 03:22:39+00:00,"@KBlueleaf @HuaxiuYaoML True, they just want to increase the probability of their papers got accepted",933216127223709699,Jason Tse,jasontse618,0,0,0,0,1994168263731823045,,,1994202196427014324,2
1994111946950340623,1764268311,2025-11-27 18:31:51+00:00,@hayou_soufiane Are you aware how widely this was known and used?,44073696,Dan Roy,roydanroy,1,0,1,0,1994106214918311970,,,1994110772683973065,1
1998028045576442345,1765201982,2025-12-08 13:53:02+00:00,"@GhaffariMaani @bai_liping @iclr_conf Although I disagree with your argument, this is such a banger tweet 😂😂",1239156468475101184,John Gkountouras,j0hngou,1,0,1,0,1993371437688664208,,,1994132406723608644,3
1994658553047781565,1764398632,2025-11-29 06:43:52+00:00,@vanishinggradi2 @tydsh What paper would that be?,1760864174442459136,Mohammed Belgoumri 🇩🇿🇵🇸,0__sharp,0,0,0,0,1994148767592026502,,,1994341931241906431,2
1994317809627660696,1764317393,2025-11-28 08:09:53+00:00,"@solarmagic77 이전에 나온 내용은 ""AI가 리뷰 쓴거 아니냐"" 라는 이야기도 돌았습니다. 대충 리뷰탈 기간에 무리한 실험을 요구한다던가, 40여개의 질문을 걍 던진다던가...
뭔가 전반적으로 망가지고 있다는 인상이 들었습니다.",1266287914524143616,YunpyoAn,YunpyoAn,1,0,3,0,1994262440020730148,,,1994317261524414877,1
1994425950981775738,1764343176,2025-11-28 15:19:36+00:00,"@tak3sh8 Until the identity of authors and reviewers is disclosed, as in this case.",536428919,JFPuget 🇺🇦🇨🇦🇬🇱,JFPuget,1,0,4,0,1994315363375342057,,,1994419051767181639,1
1994120407998451995,1764270328,2025-11-27 19:05:28+00:00,@xing_rui12683 I tried DMing you first but closed.,3439990697,Kosta Derpanis (sabbatical in Munich),CSProfKGD,1,0,0,0,1994111763013656579,,,1994120170093334706,1
1994426227596345513,1764343241,2025-11-28 15:20:41+00:00,"@dhruv2038 People are iffy but I am all for it. My friend @Anonymanasensei
 is helping enable this via 
@VeritusAi",463939612,Raj Dabre,prajdabre,1,2,7,0,1994411767590707233,,,1994423299682758680,3
