user_id,nickname,gender,avatar,desc,ip_location,follows,fans,interaction,tag_list,last_modify_ts
669a96d50000000024022426,momo,,https://sns-avatar-qc.xhscdn.com/avatar/645b800677c97ef1a2abc7e0.jpg?imageView2/2/w/360/format/webp,不需要论文辅导，不需要专利辅导，不需要保研辅导，不需要留学辅导,广东,66,93,4344,{},1768316064806
66c33712000000001d03005e,NWQEDA,,https://sns-avatar-qc.xhscdn.com/avatar/645b7eecf82b98b5c9349913.jpg?imageView2/2/w/360/format/webp,还没有简介,安徽,79,8,0,{},1768316087671
649147610000000014035d79,鹞鱼,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311emrkqvma6g5p4h8tgl6nbpfll8o8o?imageView2/2/w/360/format/webp,,北京,312,41,465,"{""college"": ""北京大学""}",1768316097476
64842baa000000000f006b1f,溢漪,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31qlvm1g3nu605p445el3oqovl3pamq0?imageView2/2/w/360/format/webp,还没有简介,江苏,6,0,0,"{""info"": ""24岁""}",1768316389314
649315ad000000000f00753b,走了别回头,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31qdueahl00005p4j2mmjot9r4d08q4g?imageView2/2/w/360/format/webp,还没有简介,上海,32,18,17,"{""info"": null}",1768316684148
68393fa5000000001d0141ff,青芜,女,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31pv1rnrd006g5q1p7uinagfvtm3c9no?imageView2/2/w/360/format/webp,"TJU -> ZJU 研0选手
羽毛球🏸&光遇😋",湖北,95,147,7944,"{""info"": ""21岁"", ""college"": ""同济大学""}",1768316997231
5d04e95000000000110033e8,Htdfhyg,女,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31cvb7qk9gs005n84t5848cv8vvgd4h0?imageView2/2/w/360/format/webp,,英国,54,6,372,"{""info"": ""24岁""}",1768317216133
5bc5b53e1d6f730001a74c27,躺下不动就喝咖啡,,https://sns-avatar-qc.xhscdn.com/avatar/666c7125f9707a833d5d5ee7.jpg?imageView2/2/w/360/format/webp,"热爱生活🥳
事缓则圆，人缓则安
想中a会",广东,1091,150,2096,"{""info"": ""水瓶座""}",1768317480663
6314a7b5000000001200fde3,呆呆的样,男,https://sns-avatar-qc.xhscdn.com/avatar/6314ac31a0836ac622b1a24d.jpg?imageView2/2/w/360/format/webp,还没有简介,福建,11,26,1,"{""info"": null, ""college"": ""山东大学""}",1768318322340
652b41e7000000002a019720,传说中的王小明,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30q7v2bj1nk605p9b87jqj5p0omh57g8?imageView2/2/w/360/format/webp,还没有简介,,7,5,0,"{""info"": ""天蝎座"", ""profession"": ""搞笑博主""}",1768320903419
64874212000000001203627f,雪冠,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31muffo6rli605p478894mojv6hq1ok8?imageView2/2/w/360/format/webp,"湘雅医学院临床医学八年制大三
湘郡培粹实验中学—长郡中学—中南大学湘雅医学院
努力ing～
随便分享些不敢发在puq和空间里的日常",湖南,74,125,596,"{""info"": null, ""location"": ""湖南长沙""}",1768320949169
5f7de67a000000000101ccfd,luluuuu,,https://sns-avatar-qc.xhscdn.com/avatar/638b0adec2848003fdd5544b.jpg?imageView2/2/w/360/format/webp,不磕任何cp,陕西,16,37,432,{},1768321510051
5eff270200000000010066a5,omom,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31if4c6u8026g5nnv4s108pl5f9k1dvo?imageView2/2/w/360/format/webp,O_o,广东,106,34,38,"{""info"": ""29岁""}",1768650295648
60a9c778000000000101ff20,兔子滑板,女,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31r1su0mcno605o59ots0bvp0du0ghg8?imageView2/2/w/360/format/webp,还没有简介,广东,68,75,811,"{""info"": null}",1768650951850
618d0d04000000001000b662,睡眠嘎嘎好,女,https://sns-avatar-qc.xhscdn.com/avatar/63a27da73b5950d901b83b02.jpg?imageView2/2/w/360/format/webp,还没有简介,河南,709,18,1041,"{""info"": null}",1768650993960
60083657000000000100147d,Max,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo312p7p3uh386g5o086pbg853t8etsr90?imageView2/2/w/360/format/webp,嘻嘻,江苏,104,99,915,"{""info"": null, ""location"": ""江苏苏州"", ""college"": ""苏州百年职业学院""}",1768651255760
6476267f00000000110013bb,咕咕咕,男,https://sns-avatar-qc.xhscdn.com/avatar/be4e54a984a21be925a215a08fb36c8b.jpg?imageView2/2/w/360/format/webp,"🐎02 | ENFJ-A
🎓
💪🏻",北京,170,155,5019,"{""info"": ""23岁"", ""location"": ""BeijingHaidian""}",1768651513944
60dd55830000000001005377,5丁的隔壁邻居,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31iu35vsr0m105o6tam1g8krn7k9vlp0?imageView2/2/w/360/format/webp,想和邻居们一样了,,46,17,110,"{""info"": null}",1768651812310
661a7f9a0000000007006587,7530,,https://sns-avatar-qc.xhscdn.com/avatar/645b807d338379fac18930a8.jpg?imageView2/2/w/360/format/webp,穷则独乐其身，达则兼乐天下,北京,9,5,1,{},1768652271047
63209b760000000023026b6e,既来之则嘎之,女,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31kmabjj4iu5g5op0jdr8sqre1p6ng08?imageView2/2/w/360/format/webp,还没有简介,山东,108,29,592,"{""info"": null}",1768665931907
63482226000000001802a6fe,伴酒与枫,男,https://sns-avatar-qc.xhscdn.com/avatar/63482226000000001802a6fe.jpg?imageView2/2/w/360/format/webp,XDU本科，CASIA硕士，CASIA & ZGCA在读A4S方向博士生,北京,59,137,268,"{""info"": ""天秤座"", ""college"": ""中国科学院大学""}",1768666876759
601ede490000000001007c57,小红薯6962539C,女,https://sns-avatar-qc.xhscdn.com/avatar/601ede805e076363698b7d86.jpg?imageView2/2/w/360/format/webp,"计算机保研er，合工大➡️东南
记录琐碎日常❤
小米👉美团👉腾讯🐧
ENTJ｜立志做好产品小牛马",广东,255,634,13887,"{""info"": ""23岁"", ""location"": ""江苏南京""}",1768670044541
5ff43809000000000101d480,momo,女,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31m08rqjc5u005nvk704gbl409fv8g8o?imageView2/2/w/360/format/webp,,安徽,81,20,0,"{""info"": null}",1768670530684
5dae82600000000001001242,苏咕噜,男,https://sns-avatar-qc.xhscdn.com/avatar/5dae82600000000001001242.jpg?imageView2/2/w/360/format/webp,"- 游走在壁垒下用勺子挖洞的理想主义者
- 追求种花和送花都快乐的Enfj
- PhD. Student",广东,2492,360,2468,"{""info"": ""水瓶座"", ""location"": ""广东广州"", ""college"": ""香港科技大学""}",1768671610489
673b2ec6000000001d02ebae,恰同学少年,女,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31gp8bf173qd05ppr5r37dqtejomvsro?imageView2/2/w/360/format/webp,尘世间一个迷途小书童,北京,6,25,168,"{""info"": ""25岁"", ""location"": ""安徽合肥""}",1768671972438
5b65a0f928602600014402ed,树上,女,https://sns-avatar-qc.xhscdn.com/avatar/5b65a154d2c8a5115ef0cd8d.jpg?imageView2/2/w/360/format/webp,咖啡因来自咖啡果,新加坡,233,116,804,"{""info"": null, ""location"": ""新加坡""}",1768672355109
66d56817000000001d030c68,大声说话费力气🌀,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31fqpgjla02005pmld0bne338ea51eh8?imageView2/2/w/360/format/webp,事已至此，先吃饭吧,江苏,4,23,29,{},1768733048415
602a8d540000000001007736,Hero,,https://sns-avatar-qc.xhscdn.com/avatar/6438fbbd8b966cee8fc16765.jpg?imageView2/2/w/360/format/webp,"ucas cs phd丨nlp, se
烟花🎆易逝，人情长存！",北京,184,72,1321,"{""info"": ""25岁"", ""location"": ""北京海淀""}",1768733124632
5d7dbb7b00000000010089e3,养猪科学家,男,https://sns-avatar-qc.xhscdn.com/avatar/63ff16d45cf2aaee776e86ac.jpg?imageView2/2/w/360/format/webp,"PhD @UIUC
Intern @World Labs｜Stability AI
Working on Generative World Modeling, Physic Simulation",美国,303,1951,8173,"{""info"": null, ""location"": ""美国IL"", ""profession"": ""宠物博主"", ""college"": ""伊利诺伊大学厄本那-香槟分校""}",1768733794088
63a03f450000000026007b74,momo,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31o7d1br3lm605ot07t2pgurk9dot4fg?imageView2/2/w/360/format/webp,还没有简介,吉林,69,30,6,{},1768734204251
5dc92952000000000100bc43,abcdefg,,https://sns-avatar-qc.xhscdn.com/avatar/639fde8887dda681f28ef865.jpg?imageView2/2/w/360/format/webp,,吉林,972,55,41,"{""info"": ""28岁""}",1768734223983
62c9bc4900000000020033ee,打倒白米粥,男,https://sns-avatar-qc.xhscdn.com/avatar/64296d9fe64abc0b3107f1c6.jpg?imageView2/2/w/360/format/webp,始まりは終わりの始まり,上海,51,25,43,"{""info"": null, ""college"": ""新加坡国立大学""}",1768734535691
61371107000000000201f79e,雨下不停,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31i2vllg5n0005o9n243gjtsup15rulg?imageView2/2/w/360/format/webp,还没有简介,山东,124,27,25,{},1768734751117
5f9b980a000000000100a188,ikechan,男,https://sns-avatar-qc.xhscdn.com/avatar/5f9b98eada07540001dda138.jpg?imageView2/2/w/360/format/webp,,北京,21,2,0,"{""info"": null}",1768736138198
624e74200000000010005b95,云川古物,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31nqnq8iilm6g5oieegg40msl38uc10g?imageView2/2/w/360/format/webp,"02复旦博一，多模态大模型基座方向
爱好历史和古玩收藏
藏友们互关，秒回~（忘关请戳我）",上海,802,1878,37296,"{""info"": null, ""location"": ""上海杨浦"", ""profession"": ""算法工程师"", ""college"": ""复旦大学""}",1768736148386
5afc424c6b58b746c305e7ac,Yolay,男,https://sns-avatar-qc.xhscdn.com/avatar/6378d476fac552d16f273999.jpg?imageView2/2/w/360/format/webp,"🐹哥哥
研究员@Tencent
二本PhD@SJTU@INSA🇫🇷
三本BEng@SEU",上海,1212,64,412,"{""info"": null, ""profession"": ""旅行博主"", ""college"": ""上海交通大学""}",1768736528197
5bf8131970841900015cad7f,哈哈哈,男,https://sns-avatar-qc.xhscdn.com/avatar/62139e4aaee0e1dfd707adec.jpg?imageView2/2/w/360/format/webp,有问题私信,上海,11,1750,16828,"{""info"": ""27岁""}",1768737131611
604eb3a30000000001002002,小红薯604F6821,男,https://sns-avatar-qc.xhscdn.com/avatar/ae351b5abc78ae2e8d79998354db8440.jpg?imageView2/2/w/360/format/webp,,北京,3843,53,4,"{""info"": null}",1768737232417
6550a750000000000202bc00,xiwen_youmu,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30rch373p1g605pagkt80lf00oagdhe0?imageView2/2/w/360/format/webp,one more step,广东,116,48,147,"{""info"": ""22岁"", ""location"": ""广东深圳"", ""college"": ""北京大学""}",1768737246793
627dc6410000000021028fbd,请慎重选择昵称,女,https://sns-avatar-qc.xhscdn.com/avatar/7121a416be8e543266fd62c1cc9d575e.jpg?imageView2/2/w/360/format/webp,还没有简介,陕西,19,19,0,"{""info"": null}",1768737299577
65b1031d0000000014004072,Geralt,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ddjna74h0605pdh0cel0g3ishcd04g?imageView2/2/w/360/format/webp,还没有简介,广东,158,97,72,{},1768737464662
6067fdc9000000000100662d,Nocturne.,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31oa7u8am066g5o37vn4g8phd0lvscq8?imageView2/2/w/360/format/webp,,江苏,657,64,38,"{""info"": ""23岁"", ""location"": ""江苏南京""}",1768737877277
5fc7448e000000000100530a,令狐冲,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31p106eeqio005nu78i708koadr61vv8?imageView2/2/w/360/format/webp,,,1,1,0,{},1768738763947
5a680567e8ac2b60e8150868,zParquet,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31gofe8083i004a120p2me238pp68jq8?imageView2/2/w/360/format/webp,,北京,152,239,1873,"{""info"": ""27岁""}",1768738784081
62d4dbdd000000000303ea98,🍋🍋🍋,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31qhugvrg0a6g5omkrfegvqkomq7uqeg?imageView2/2/w/360/format/webp,还没有简介,四川,69,46,1944,{},1768739191292
6119eb3e0000000001009c87,咕咕のGap,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31qde1cki0m6g5o8ptcv09747ja2q8hg?imageView2/2/w/360/format/webp,"infp
Pku AI4S直博博一在读
是Dimoo家长！",北京,191,329,2550,"{""info"": ""22岁"", ""location"": ""冰岛"", ""profession"": ""学者"", ""college"": ""北京大学""}",1768740671169
62bed463000000001b029e17,华灯初上 ,男,https://sns-avatar-qc.xhscdn.com/avatar/64537acda61cee6d85b3a2c6.jpg?imageView2/2/w/360/format/webp,还没有简介,新加坡,2,3,33,"{""info"": null}",1768740939959
5e4b6a6b0000000001007204,好人,男,https://sns-avatar-qc.xhscdn.com/avatar/cd255d0e201935e0d852bd371f18c198.jpg?imageView2/2/w/360/format/webp,,广东,34,37,0,"{""info"": null}",1768741262044
5d16e531000000001003f1cc,Cho,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31q2k1qcbng005n8mskok7secckdc17o?imageView2/2/w/360/format/webp,"Love Always Wins
🙈🙉🙊",加拿大,399,637,3695,"{""info"": ""21岁"", ""location"": ""CanadaON"", ""college"": ""多伦多大学""}",1768741406845
61fe6f05000000001000d4af,六刀可乐,男,https://sns-avatar-qc.xhscdn.com/avatar/663cd3f6ebf147548b3a5cc2.jpg?imageView2/2/w/360/format/webp,但行好事 莫问前程,浙江,195,149,1177,"{""info"": null, ""location"": ""江苏南京"", ""college"": ""南京大学""}",1768741612383
5fdcd3a9000000000100308e,喵呜,女,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31e1i0an80m5g5nusqekg8c4eag7bqp0?imageView2/2/w/360/format/webp,,上海,25,27,21,"{""info"": null, ""location"": ""UnknownUnknown""}",1768741687010
62c6f068000000000303dff0,一只特立独行的,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31goqgjnd3u005om6u1k0vnvguinecqg?imageView2/2/w/360/format/webp,"INSAIT > Imperial > BIT
3D Computer Vision & Robotics
Loss converge Life diverse 🤖",保加利亚,124,228,476,"{""info"": ""摩羯座"", ""location"": ""保加利亚""}",1768741762342
6118a278000000002002829b,论文解码,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31n4n4p6j6g6g5o8ok9s850krf3a5bh8?imageView2/2/w/360/format/webp,"每日分享arxiv最新论文
只回粉丝私信",北京,4,2695,69949,"{""info"": null}",1768742127839
5d6e848600000000010008a0,注册失败,男,https://sns-avatar-qc.xhscdn.com/avatar/7121a416be8e543266fd62c1cc9d575e.jpg?imageView2/2/w/360/format/webp,,北京,17,18,4,"{""info"": ""23岁""}",1768742394442
5cb1df9100000000120118ba,兜兜里有糖,女,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3179t31bd3u005n5hru8ki65qcg2h2vo?imageView2/2/w/360/format/webp,,美国,124,68,612,"{""info"": ""26岁""}",1768742403359
64ea9dbe0000000001011df1,momo,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31fmr8rppg0005p7ajmv0a7fhesrg848?imageView2/2/w/360/format/webp,Feel free to connect with me👋🤗🫠,北京,187,177,2031,{},1768743647406
64323344000000000e01cd52,巴塞罗那的小铁匠,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo312ac170dlk005p1i6d23jjai0aemlso?imageView2/2/w/360/format/webp,undergrad@PKU EECS,北京,47,223,473,"{""info"": ""21岁"", ""location"": ""土耳其伊斯坦布尔""}",1768744232492
654bb99b0000000004008a12,急雨,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31cne34iggc6g5pabn6dh12gigq0usjo?imageView2/2/w/360/format/webp,还没有简介,福建,9,76,507,"{""info"": null}",1768744342315
63fb46c6000000001001c200,Milami,男,https://sns-avatar-qc.xhscdn.com/avatar/6415a9064af46499569ee2e7.jpg?imageView2/2/w/360/format/webp,博士在读想当健身博主,陕西,208,205,795,"{""info"": null, ""college"": ""西安交通大学""}",1768744510867
620de6f9000000001000b1b3,酸菜鱼,男,https://sns-avatar-qc.xhscdn.com/avatar/620de7b1274eb0a8ec7c677a.jpg?imageView2/2/w/360/format/webp,还没有简介,浙江,55,16,16,"{""info"": null}",1768744946959
657e83ec000000001902da95,ThreadedNarrator,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31jd2ot23io6g5pbugfm6dmklvqjr1t8?imageView2/2/w/360/format/webp,还没有简介,,178,11,0,{},1768745001915
639becf50000000026004eb3,Long,男,https://sns-avatar-qc.xhscdn.com/avatar/639becf50000000026004eb3.jpg?imageView2/2/w/360/format/webp,还没有简介,上海,2,4,3,"{""info"": null}",1768746327668
5c6e826f000000001100edab,啊？,女,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31p799caoi8005n3eg9nk9rdbmv3sgeo?imageView2/2/w/360/format/webp,,上海,146,38,267,"{""info"": ""24岁""}",1768746613044
5a96397f4eacab6dfba8f540,momo,女,https://sns-avatar-qc.xhscdn.com/avatar/635be56221afe650bbd6385f.jpg?imageView2/2/w/360/format/webp,今天又是我摆烂的一天,广东,1919,69,339,"{""info"": null, ""location"": ""广东深圳""}",1768747332798
5f9cd7680000000001008f83,momo,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31q511n5h7u005nssqtk093s3n5aoi58?imageView2/2/w/360/format/webp,,日本,177,17,1,"{""info"": null}",1768748036369
61df085000000000100095f9,小红薯61DF8B2C,男,https://sns-avatar-qc.xhscdn.com/avatar/d784fc20c996f3d2f39d034c404f234e.jpg?imageView2/2/w/360/format/webp,还没有简介,四川,10,5,0,"{""info"": null}",1768748058521
66fa334a000000001d02218a,Sin,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31imq7leahg505pnq6d57c8casbvacoo?imageView2/2/w/360/format/webp,还没有简介,广东,18,47,516,{},1768748117958
673f48da0000000010002024,小红薯673F4E41,女,https://sns-avatar-qc.xhscdn.com/avatar/645b7ea002c16c941e0bcb05.jpg?imageView2/2/w/360/format/webp,还没有简介,新加坡,298,59,0,"{""info"": null}",1768804355212
61e8b7b9000000001000c1f7,Gt_Wd,女,https://sns-avatar-qc.xhscdn.com/avatar/d784fc20c996f3d2f39d034c404f234e.jpg?imageView2/2/w/360/format/webp,还没有简介,山西,29,27,41,"{""info"": null}",1768804825405
619738b3000000001000899d,momo,女,https://sns-avatar-qc.xhscdn.com/avatar/619738b3000000001000899d.jpg?imageView2/2/w/360/format/webp,还没有简介,美国,157,52,3,"{""info"": null}",1768804868411
670c875c000000001d02343b,SimonZ,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31obc68ovl85g5pocgte7cd1rpbd8tqg?imageView2/2/w/360/format/webp,还没有简介,重庆,7,0,0,{},1768804890222
6615785500000000070060c2,小红薯66159653,,https://sns-avatar-qc.xhscdn.com/avatar/645b7efe1fc3de4c930effac.jpg?imageView2/2/w/360/format/webp,还没有简介,,21,1,0,{},1768804901439
5f01eebb000000000101d45e,如何呢又能怎,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ig7tfbonq605no1tqtgbl2up6t9ge0?imageView2/2/w/360/format/webp,科研卑微人，跪求心软审稿人,甘肃,345,253,1964,{},1768805083159
5f145bac000000000100000d,Solitarynew*🐬,男,https://sns-avatar-qc.xhscdn.com/avatar/5f145bac000000000100000d.jpg?imageView2/2/w/360/format/webp,,,18,16,6,"{""info"": ""23岁"", ""location"": ""山东青岛"", ""college"": ""山东大学""}",1768805405086
61336b380000000002020aa7,云吃吃,女,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mp101momh2g5o9jdcs0k2l7j1ae22o?imageView2/2/w/360/format/webp,还没有简介,浙江,168,16,46,"{""info"": null}",1768805442777
64d5e0d90000000001012278,飛鳥と氷菓,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ktg8u4uj46g5p6ls3cga8jou3blvso?imageView2/2/w/360/format/webp,"Happy Ice-cream～!🍦🐦
杭二中17级→北航20级本→清深24级AI硕
计算机视觉CVer, AIGC, 扩散模型, 广告算法
二次元/旅行美食/日音JPOP/园艺绿植水族爬宠",北京,396,218,1264,"{""info"": ""金牛座"", ""location"": ""北京海淀"", ""profession"": ""美食博主"", ""college"": ""清华大学""}",1768805544128
59f40d854eacab1029669bd9,Sansa,女,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2qrll4puji00049uvae6ob6up50s1hs8?imageView2/2/w/360/format/webp,"🌸分享学习思考 主要研究Text diffusion
📖HKU PhD / Prev@SJTU
🛜主页summmeer[dot]github[dot]io",广东,527,1045,8333,"{""info"": ""28岁""}",1768805836090
655fe98b000000000403a342,木易,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31gvfpaqd3o6g5pavt65h78q2v24rvio?imageView2/2/w/360/format/webp,中山大学研三在读,广东,51,18,29,"{""info"": ""25岁"", ""location"": ""广东广州""}",1768806136980
652e420a000000002a01af60,瓦什托尔,,https://sns-avatar-qc.xhscdn.com/avatar/645b7e90e29f7d0acadad8aa.jpg?imageView2/2/w/360/format/webp,还没有简介,北京,3,12,2,{},1768807248050
5f4f92d700000000010069cb,小白菜,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31pkh169dkk6g5nqfibbg8qebnql24p0?imageView2/2/w/360/format/webp,还没有简介,,9,10,5,"{""info"": null}",1768807548850
65a61c2b000000000803dc82,莀伊光,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3109fapudmk6g5pd63gli7n42evut2ug?imageView2/2/w/360/format/webp,还没有简介,北京,159,22,0,{},1768807730231
5b5144eb6b58b77ece2e04f8,ctw,女,https://sns-avatar-qc.xhscdn.com/avatar/5b5144eb6b58b77ece2e04f8.jpg?imageView2/2/w/360/format/webp,还没有简介,美国,80,25,82,"{""info"": null}",1768807738045
59e21992f1fa17298e2013df,四匆,女,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31chvsemngu0049tkjfcp44uvedempv8?imageView2/2/w/360/format/webp,还没有简介,美国,101,66,348,"{""info"": ""36岁"", ""location"": ""美国""}",1768808930023
5ca4d35b0000000017010b9b,not_shine,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315nc8mru2o005n54qddlq2sr08n5tl8?imageView2/2/w/360/format/webp,失之东隅，收之桑榆。,新加坡,57,149,3533,"{""info"": ""24岁"", ""location"": ""四川成都""}",1769086600783
6528cddd000000002a034350,～,,https://sns-avatar-qc.xhscdn.com/avatar/645b6b2504c28aa15eab1dac.jpg?imageView2/2/w/360/format/webp,还没有简介,,8,2,0,{},1769087036765
66e14346000000001d023f7e,huiyu,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo319304jqh4u5g5pn18d37cfruclv30a8?imageView2/2/w/360/format/webp,还没有简介,上海,25,24,3,"{""college"": ""复旦大学""}",1769088384103
5e65eb580000000001008249,子鱼,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311jeb9m26g005nj5tdc090i9g0dr24o?imageView2/2/w/360/format/webp,澳洲医学院非主流博导,澳大利亚,86,121,9,"{""info"": ""双鱼座"", ""location"": ""澳大利亚维多利亚"", ""college"": ""莫纳什大学""}",1769094423077
6382eb6f000000001f01f175,Carpediem,女,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31f1pst23me0g5os2tdnnrsblnhclr1g?imageView2/2/w/360/format/webp,学习&生活日记,法国,76,19,87,"{""info"": null}",1769094707758
66e2f5fe000000001d020c94,玉米地,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31jcoj3fr36005pn2unv7c34kridoavo?imageView2/2/w/360/format/webp,"喜欢口嗨 🐮
重拳出击 🐎 
conquer the past, find our ways back in the present/to the future",,1,9,185,"{""info"": null}",1769095063964
651cfc9c0000000024014f31,0xf,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31dilk4k6126g5p8svie92jph6v6e960?imageView2/2/w/360/format/webp,还没有简介,广东,30,92,2376,{},1769095964210
60470c22000000000101deff,猫大侠,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31nrps7sjku6g5o271gh0bnnvchnuue0?imageView2/2/w/360/format/webp,大力士猫大侠在此~！ 啊，不是~,安徽,27,6,6,{},1769096020300
60bb8f3b00000000010050c4,Manjusaka,男,https://sns-avatar-qc.xhscdn.com/avatar/60bb8f54869d8b63e27920fd.jpg?imageView2/2/w/360/format/webp,学术屎壳郎,马来西亚,9,31,44,"{""info"": null}",1769237664810
665446f6000000000b031ed4,大气管子鱼🐟,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314rav7io14605pik8rr2u7mk00c7r08?imageView2/2/w/360/format/webp,"EAI PHD!
Humannoid Imitation&Motion Generation
Saxophone & oboe🎷🎷🎷",,57,13,17,{},1769237714792
63de5eec000000002601235f,momo,女,https://sns-avatar-qc.xhscdn.com/avatar/53ba1722242c3e9344db7b0fc2e1005f.jpg?imageView2/2/w/360/format/webp,,安徽,4,11,272,"{""info"": null}",1769238740335
628f3417000000002102811b,张三岁,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31isbohb11i005okf6gbod08r24h3l8o?imageView2/2/w/360/format/webp,琐碎记录,马来西亚,24,166,2631,{},1769239227627
5d280c0900000000160080a6,17岁AD选手梦想打职业,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31qjttg9e72605n981g4lh056lfn0mto?imageView2/2/w/360/format/webp,"🎾爱好者，努力成为网球糕手
IBDer（CD）
希望26 Fall PHD申请顺利
以及我是科研小丑🤡",中国香港,30,77,258,"{""info"": null, ""college"": ""南京航空航天大学""}",1769240020449
62f00647000000001f0060a8,小红薯62F01219,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316oprpa3gs5g5ong0p3noo58setpnko?imageView2/2/w/360/format/webp,还没有简介,,71,46,102,"{""info"": null}",1769240455960
690ed0d2000000003700bd43,陈曦,,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ot6bh12hg005q8eq39dpfa3tt9c6o0?imageView2/2/w/360/format/webp,还没有简介,黑龙江,153,1,0,{},1769240730401
60cd79660000000001007cf9,Valar Morghulis,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30na2a3p35g6g5o6df5j08v7pno4pa7g?imageView2/2/w/360/format/webp,还没有简介,新疆,191,29,12,"{""info"": null}",1769240741090
606eacff000000000100211e,Qingwei Ben,男,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315ltbfal0u005o3eljvg888u7i1ujag?imageView2/2/w/360/format/webp,"Intern@Shanghai AILab | PhD@MMLab CUHK | Undergrad@ Tsinghua Weiyang

Robotics | www.qingweiben.com",中国香港,95,653,1073,"{""info"": ""24岁"", ""location"": ""江苏南通""}",1769241774192
584429fd82ec393630a6efe1,momo,女,https://sns-avatar-qc.xhscdn.com/avatar/66a67bd1b60d8bbbc853e900.jpg?imageView2/2/w/360/format/webp,还没有简介,新加坡,89,73,433,"{""info"": null, ""location"": ""广东""}",1769242416994
62812bf50000000021023b02,Sigcvpr,男,https://sns-avatar-qc.xhscdn.com/avatar/62812bf50000000021023b02.jpg?imageView2/2/w/360/format/webp,还没有简介,美国,1063,98,92,"{""info"": null, ""location"": ""美国California""}",1769242866765
